MovieID,Title,Year,Genres,Language,Country,Total Views
1277,Cyrano de Bergerac,1990,ACTION|DRAMA|ROMANCE,Spanish,UK,43925
1278,Young Frankenstein,1974,COMEDY|HORROR,French,USA,69524
1279,Night on Earth,1991,COMEDY|DRAMA,Spanish,USA,42853
1280,Raise the Red Lantern,1991,DRAMA,Spanish,India,65300
1281,"Great Dictator, The",1940,COMEDY,Spanish,India,1549
1282,Fantasia,1940,ANIMATION|CHILDREN'S|MUSICAL,German,Canada,73394
1283,High Noon,1952,WESTERN,German,Italy,92253
1284,"Big Sleep, The",1946,FILM|NOIR|MYSTERY,English,UK,66942
1285,Heathers,1989,COMEDY,Italian,India,95090
1286,Somewhere in Time,1980,DRAMA|ROMANCE,Italian,India,10176
1287,Ben-Hur,1959,ACTION|ADVENTURE|DRAMA,Italian,India,6909
1288,This Is Spinal Tap,1984,COMEDY|DRAMA|MUSICAL,Spanish,USA,40829
1289,Koyaanisqatsi,1983,DOCUMENTARY|WAR,French,Italy,59676
1290,Some Kind of Wonderful,1987,DRAMA|ROMANCE,Spanish,USA,51229
1291,Indiana Jones and the Last Crusade,1989,ACTION|ADVENTURE,German,Italy,46925
1292,Being There,1979,COMEDY,Spanish,Italy,73803
1293,Gandhi,1982,DRAMA,Spanish,Canada,79783
1294,M*A*S*H,1970,COMEDY|WAR,Italian,Italy,88965
1295,"Unbearable Lightness of Being, The",1988,DRAMA,German,Italy,27604
1296,"Room with a View, A",1986,DRAMA|ROMANCE,English,Italy,12754
1297,Real Genius,1985,COMEDY,Italian,Canada,39978
1298,Pink Floyd - The Wall,1982,DRAMA|MUSICAL|WAR,Spanish,Italy,93258
1299,"Killing Fields, The",1984,DRAMA|WAR,Italian,Italy,95847
1300,My Life as a Dog (Mitt liv som hund),1985,DRAMA,English,France,97722
1301,Forbidden Planet,1956,SCI-FI,German,India,57033
1302,Field of Dreams,1989,DRAMA,German,Italy,17533
1303,"Man Who Would Be King, The",1975,ADVENTURE,Italian,Italy,34561
1304,Butch Cassidy and the Sundance Kid,1969,ACTION|COMEDY|WESTERN,German,India,92205
1305,"Paris, Texas",1984,DRAMA,Spanish,France,77097
1306,Until the End of the World (Bis ans Ende der Welt),1991,DRAMA|SCI-FI,French,France,62782
1307,When Harry Met Sally...,1989,COMEDY|ROMANCE,French,USA,46433
1308,I Shot a Man in Vegas,1995,COMEDY,Spanish,France,95793
1309,Parallel Sons,1995,DRAMA|ROMANCE,German,UK,61004
1310,Hype!,1996,DOCUMENTARY,English,UK,98406
1311,Santa with Muscles,1996,COMEDY,French,France,7392
1312,Female Perversions,1996,DRAMA,English,Italy,87719
1313,Mad Dog Time,1996,CRIME,Spanish,Canada,52722
1314,Breathing Room,1996,ROMANCE,Spanish,UK,71882
1315,Paris Was a Woman,1995,DOCUMENTARY,German,France,14404
1316,Anna,1996,DRAMA,Italian,France,55723
1317,I'm Not Rappaport,1996,COMEDY,Spanish,UK,82739
1318,Blue Juice,1995,COMEDY|DRAMA,Spanish,India,39428
1319,Kids of Survival,1993,DOCUMENTARY,German,UK,94040
1320,Alien?,1992,ACTION|HORROR|SCI-FI|THRILLER,Italian,Canada,40566
1321,"American Werewolf in London, An",1981,HORROR,Spanish,UK,81073
1322,Amityville 1992: It's About Time,1992,HORROR,Italian,UK,46259
1323,Amityville 3-D,1983,HORROR,Italian,India,48593
1324,Amityville: Dollhouse,1996,HORROR,Italian,USA,89405
1325,Amityville: A New Generation,1993,HORROR,Italian,Italy,14950
1326,Amityville II: The Possession,1982,HORROR,English,USA,7354
1327,"Amityville Horror, The",1979,HORROR,French,France,54082
1328,"Amityville Curse, The",1990,HORROR,Italian,France,23452
1329,Blood For Dracula (Andy Warhol's Dracula),1974,HORROR,Italian,India,15325
1330,April Fool's Day,1986,COMEDY|HORROR,Italian,UK,47372
1331,Audrey Rose,1977,HORROR,English,USA,48775
1332,"Believers, The",1987,HORROR|THRILLER,Italian,Canada,83534
1333,"Birds, The",1963,HORROR,Spanish,Italy,40646
1334,"Blob, The",1958,HORROR|SCI-FI,Italian,France,87596
1335,Blood Beach,1981,ACTION|HORROR,French,France,22483
1336,Body Parts,1991,HORROR,Italian,USA,96567
1337,"Body Snatcher, The",1945,HORROR,Spanish,France,34434
1339,Bram Stoker's Dracula,1992,HORROR|ROMANCE,Spanish,Italy,99574
1340,Bride of Frankenstein,1935,HORROR,Italian,Italy,13835
1341,Burnt Offerings,1976,HORROR,Italian,USA,8605
1342,Candyman,1992,HORROR,English,UK,92607
1343,Cape Fear,1991,THRILLER,English,UK,1915
1344,Cape Fear,1962,FILM|NOIR|THRILLER,German,USA,23895
1345,Carrie,1976,HORROR,English,Italy,88659
1346,Cat People,1982,HORROR,English,France,87155
1347,"Nightmare on Elm Street, A",1984,HORROR,Italian,Canada,15057
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922,HORROR,Spanish,France,86963
1349,Nosferatu a Venezia,1986,HORROR,French,Italy,73026
1350,"Omen, The",1976,HORROR,English,India,35621
1351,Blood & Wine,1997,DRAMA,German,France,26696
1352,Albino Alligator,1996,CRIME|THRILLER,Italian,Canada,17711
1353,"Mirror Has Two Faces, The",1996,COMEDY|ROMANCE,English,Italy,19197
1354,Breaking the Waves,1996,DRAMA,Italian,Italy,21473
1355,Nightwatch,1997,HORROR|THRILLER,Spanish,France,66352
1356,Star Trek: First Contact,1996,ACTION|ADVENTURE|SCI-FI,French,UK,76221
1357,Shine,1996,DRAMA|ROMANCE,English,Italy,47335
1358,Sling Blade,1996,DRAMA|THRILLER,Italian,India,65610
1359,Jingle All the Way,1996,ADVENTURE|CHILDREN'S|COMEDY,English,India,10027
1360,Identification of a Woman (Identificazione di una donna),1982,DRAMA,German,USA,74810
1361,Paradise Lost: The Child Murders at Robin Hood Hills,1996,DOCUMENTARY,Italian,India,90489
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",1970,DRAMA,French,USA,91434
1363,"Preacher's Wife, The",1996,DRAMA,Italian,USA,34022
1364,Zero Kelvin (Kj?rlighetens kj?tere),1995,ACTION,Spanish,France,60151
1365,Ridicule,1996,DRAMA,French,India,12530
1366,"Crucible, The",1996,DRAMA,Italian,Canada,95661
1367,101 Dalmatians,1996,CHILDREN'S|COMEDY,Italian,USA,37963
1368,"Forbidden Christ, The (Cristo proibito, Il)",1950,DRAMA,German,Italy,92211
1369,I Can't Sleep (J'ai pas sommeil),1994,DRAMA|THRILLER,English,Canada,74128
1370,Die Hard 2,1990,ACTION|THRILLER,German,UK,73508
1371,Star Trek: The Motion Picture,1979,ACTION|ADVENTURE|SCI-FI,German,France,99109
1372,Star Trek VI: The Undiscovered Country,1991,ACTION|ADVENTURE|SCI-FI,Spanish,France,5786
1373,Star Trek V: The Final Frontier,1989,ACTION|ADVENTURE|SCI-FI,German,Italy,72676
1374,Star Trek: The Wrath of Khan,1982,ACTION|ADVENTURE|SCI-FI,French,UK,82845
1375,Star Trek III: The Search for Spock,1984,ACTION|ADVENTURE|SCI-FI,Italian,Italy,31440
1376,Star Trek IV: The Voyage Home,1986,ACTION|ADVENTURE|SCI-FI,Italian,Italy,2113
1377,Batman Returns,1992,ACTION|ADVENTURE|COMEDY|CRIME,Italian,Canada,1862
1378,Young Guns,1988,ACTION|COMEDY|WESTERN,French,USA,71677
1379,Young Guns II,1990,ACTION|COMEDY|WESTERN,German,Canada,33562
1380,Grease,1978,COMEDY|MUSICAL|ROMANCE,Spanish,UK,63726
1381,Grease 2,1982,COMEDY|MUSICAL|ROMANCE,English,Italy,41259
1382,Marked for Death,1990,ACTION|DRAMA,English,Italy,20224
1383,Adrenalin: Fear the Rush,1996,ACTION|SCI-FI,Italian,UK,40577
1384,"Substance of Fire, The",1996,DRAMA,French,India,48407
1385,Under Siege,1992,ACTION,Italian,USA,29838
1386,Terror in a Texas Town,1958,WESTERN,French,Canada,52998
1387,Jaws,1975,ACTION|HORROR,English,Canada,69086
1388,Jaws 2,1978,ACTION|HORROR,German,Canada,1540
1389,Jaws 3-D,1983,ACTION|HORROR,English,India,94548
1390,My Fellow Americans,1996,COMEDY,German,UK,50605
1391,Mars Attacks!,1996,ACTION|COMEDY|SCI-FI|WAR,English,Canada,29240
1392,Citizen Ruth,1996,COMEDY|DRAMA,English,UK,48159
1393,Jerry Maguire,1996,DRAMA|ROMANCE,English,Italy,25227
1394,Raising Arizona,1987,COMEDY,Italian,UK,51564
1395,Tin Men,1987,COMEDY|DRAMA,German,USA,2321
1396,Sneakers,1992,CRIME|DRAMA|SCI-FI,English,UK,61919
1397,Bastard Out of Carolina,1996,DRAMA,French,India,23500
1398,In Love and War,1996,ROMANCE|WAR,Italian,Italy,15596
1399,Marvin's Room,1996,DRAMA,Spanish,France,68442
1400,Somebody is Waiting,1996,DRAMA,Spanish,Canada,89410
1401,Ghosts of Mississippi,1996,DRAMA,French,France,13516
1404,Night Falls on Manhattan,1997,CRIME|DRAMA,Spanish,UK,25477
1405,Beavis and Butt-head Do America,1996,ANIMATION|COMEDY,German,France,35314
1406,"C¨¦r¨¦monie, La",1995,DRAMA,English,UK,19588
1407,Scream,1996,HORROR|THRILLER,Spanish,India,6726
1408,"Last of the Mohicans, The",1992,ACTION|ROMANCE|WAR,French,USA,85617
1409,Michael,1996,COMEDY|ROMANCE,Spanish,Italy,3055
1410,"Evening Star, The",1996,COMEDY|DRAMA,French,USA,52455
1411,Hamlet,1996,DRAMA,French,Canada,82105
1412,Some Mother's Son,1996,DRAMA,Italian,UK,2920
1413,"Whole Wide World, The",1996,DRAMA,Italian,Canada,67616
1414,Mother,1996,COMEDY,Spanish,Italy,63671
1415,"Thieves (Voleurs, Les)",1996,CRIME|DRAMA|ROMANCE,German,France,49454
1416,Evita,1996,DRAMA|MUSICAL,French,Canada,58525
1417,"Portrait of a Lady, The",1996,DRAMA,French,France,67198
1419,Walkabout,1971,DRAMA,German,UK,32445
1420,Message to Love: The Isle of Wight Festival,1996,DOCUMENTARY,English,USA,14088
1421,Grateful Dead,1995,DOCUMENTARY,Italian,USA,22990
1422,Murder at 1600,1997,MYSTERY|THRILLER,French,Italy,51251
1423,Hearts and Minds,1996,DRAMA,German,Italy,64909
1424,Inside,1996,ACTION,English,India,3312
1425,Fierce Creatures,1997,COMEDY,Italian,France,93493
1426,Zeus and Roxanne,1997,CHILDREN'S,Spanish,Canada,86042
1427,Turbulence,1997,THRILLER,French,Canada,42849
1428,Angel Baby,1995,DRAMA,German,Italy,28392
1429,Jackie Chan's First Strike,1996,ACTION,Italian,USA,12748
1430,Underworld,1997,THRILLER,Italian,India,21158
1431,Beverly Hills Ninja,1997,ACTION|COMEDY,German,Canada,88652
1432,Metro,1997,ACTION,Spanish,Canada,54187
1433,"Machine, The",1994,COMEDY|HORROR,German,India,34140
1434,"Stranger, The",1994,ACTION,English,France,25994
1436,Falling in Love Again,1980,COMEDY,Italian,France,82044
1437,"Cement Garden, The",1993,DRAMA,Spanish,USA,99518
1438,Dante's Peak,1997,ACTION|THRILLER,Italian,USA,12341
1439,Meet Wally Sparks,1997,COMEDY,French,USA,43822
1440,Amos & Andrew,1993,COMEDY,German,UK,46541
1441,Benny & Joon,1993,COMEDY|ROMANCE,Spanish,UK,78487
1442,Prefontaine,1997,DRAMA,French,UK,97053
1443,"Tickle in the Heart, A",1996,DOCUMENTARY,French,France,77874
1444,Guantanamera,1994,COMEDY,Italian,UK,52414
1445,McHale's Navy,1997,COMEDY|WAR,German,USA,96201
1446,Kolya,1996,COMEDY,French,Italy,32199
1447,Gridlock'd,1997,CRIME,French,Canada,5813
1448,Fire on the Mountain,1996,DOCUMENTARY,Italian,France,19932
1449,Waiting for Guffman,1996,COMEDY,English,Italy,18914
1450,Prisoner of the Mountains (Kavkazsky Plennik),1996,WAR,German,USA,95115
1453,"Beautician and the Beast, The",1997,COMEDY|ROMANCE,Italian,USA,89143
1454,SubUrbia,1997,COMEDY,German,France,76013
1455,Hotel de Love,1996,COMEDY|ROMANCE,English,France,32652
1456,"Pest, The",1997,COMEDY,French,Italy,1785
1457,Fools Rush In,1997,COMEDY|ROMANCE,Italian,Canada,56821
1458,Touch,1997,ROMANCE,Spanish,India,60579
1459,Absolute Power,1997,MYSTERY|THRILLER,Italian,USA,29420
1460,That Darn Cat!,1997,CHILDREN'S|COMEDY|MYSTERY,French,France,68574
1461,Vegas Vacation,1997,COMEDY,French,Canada,79661
1462,Unforgotten: Twenty-Five Years After Willowbrook,1996,DOCUMENTARY,English,USA,14758
1463,That Old Feeling,1997,COMEDY|ROMANCE,English,USA,9009
1464,Lost Highway,1997,MYSTERY,Spanish,UK,29480
1465,Rosewood,1997,DRAMA,Spanish,Canada,53663
1466,Donnie Brasco,1997,CRIME|DRAMA,French,France,48420
1467,Salut cousin!,1996,COMEDY|DRAMA,Spanish,India,73524
1468,Booty Call,1997,COMEDY|ROMANCE,English,Italy,11932
1470,Rhyme & Reason,1997,DOCUMENTARY,English,Canada,90351
1471,Boys Life 2,1997,DRAMA,Italian,Canada,29398
1472,City of Industry,1997,CRIME|THRILLER,English,Italy,97084
1473,Best Men,1997,ACTION|COMEDY|CRIME|DRAMA,Spanish,UK,26715
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997,CHILDREN'S|COMEDY,French,USA,61943
1475,Kama Sutra: A Tale of Love,1996,ROMANCE,Italian,UK,17002
1476,Private Parts,1997,COMEDY|DRAMA,Italian,Canada,37881
1477,Love Jones,1997,ROMANCE,Spanish,UK,77655
1479,"Saint, The",1997,ACTION|ROMANCE|THRILLER,English,USA,32267
1480,Smilla's Sense of Snow,1997,ACTION|DRAMA|THRILLER,German,France,32770
1482,"Van, The",1996,COMEDY|DRAMA,English,Italy,24166
1483,Crash,1996,DRAMA|THRILLER,Italian,UK,98781
1484,"Daytrippers, The",1996,MYSTERY,French,UK,74651
1485,Liar Liar,1997,COMEDY,French,Canada,77607
1486,"Quiet Room, The",1996,DRAMA,Spanish,India,4540
1487,Selena,1997,DRAMA|MUSICAL,Italian,France,30005
1488,"Devil's Own, The",1997,ACTION|DRAMA|THRILLER|WAR,Italian,Italy,31957
1489,Cats Don't Dance,1997,ANIMATION|CHILDREN'S|MUSICAL,English,Canada,83639
1490,B*A*P*S,1997,COMEDY,French,India,81899
1493,Love and Other Catastrophes,1996,ROMANCE,English,India,56582
1494,"Sixth Man, The",1997,COMEDY,German,Italy,43262
1495,Turbo: A Power Rangers Movie,1997,ACTION|ADVENTURE|CHILDREN'S,Spanish,USA,76774
1496,Anna Karenina,1997,DRAMA|ROMANCE,Spanish,USA,15878
1497,Double Team,1997,ACTION,English,UK,71208
1498,Inventing the Abbotts,1997,DRAMA|ROMANCE,Spanish,India,68701
1499,Anaconda,1997,ACTION|ADVENTURE|THRILLER,French,India,27797
1500,Grosse Pointe Blank,1997,COMEDY|CRIME,Italian,France,93842
1501,Keys to Tulsa,1997,CRIME,English,USA,7473
1502,Kissed,1996,ROMANCE,German,France,18634
1503,8 Heads in a Duffel Bag,1997,COMEDY,English,UK,20920
1504,Hollow Reed,1996,DRAMA,Spanish,USA,5943
1507,Paradise Road,1997,DRAMA|WAR,Spanish,India,97352
1508,Traveller,1997,DRAMA,English,France,74209
1509,All Over Me,1997,DRAMA,Spanish,USA,46857
1510,"Brother's Kiss, A",1997,DRAMA,Spanish,Italy,87369
1511,A Chef in Love,1996,COMEDY,Italian,India,84825
1513,Romy and Michele's High School Reunion,1997,COMEDY,Spanish,Italy,86057
1514,Temptress Moon (Feng Yue),1996,ROMANCE,French,Italy,55976
1515,Volcano,1997,DRAMA|THRILLER,Spanish,USA,41168
1516,Children of the Revolution,1996,COMEDY,Italian,France,89718
1517,Austin Powers: International Man of Mystery,1997,COMEDY,German,Italy,9026
1518,Breakdown,1997,ACTION|THRILLER,Italian,Italy,98819
1519,Broken English,1996,DRAMA,Spanish,UK,77958
1520,Commandments,1997,ROMANCE,Spanish,USA,94529
1522,Ripe,1996,DRAMA,Italian,UK,70204
1523,"Truth or Consequences, N.M.",1997,ACTION|CRIME|ROMANCE,German,Canada,83754
1524,"Turning, The",1992,DRAMA,Italian,Canada,29700
1525,Warriors of Virtue,1997,ACTION|ADVENTURE|CHILDREN'S|FANTASY,Spanish,France,32127
1526,Fathers' Day,1997,COMEDY,Spanish,USA,32212
1527,"Fifth Element, The",1997,ACTION|SCI-FI,German,USA,74393
1528,Intimate Relations,1996,COMEDY,French,Canada,70069
1529,Nowhere,1997,DRAMA,English,Italy,75343
1531,Losing Chase,1996,DRAMA,German,UK,39701
1532,Sprung,1997,COMEDY,English,Italy,71739
1533,"Promise, The (La Promesse)",1996,DRAMA,English,UK,66624
1534,"Bonheur, Le",1965,DRAMA,Spanish,France,95983
1535,Love! Valour! Compassion!,1997,DRAMA|ROMANCE,French,France,54849
1537,Shall We Dance? (Shall We Dansu?),1996,COMEDY,English,France,20805
1538,"Second Jungle Book: Mowgli & Baloo, The",1997,ADVENTURE|CHILDREN'S,German,Italy,76834
1539,Twin Town,1997,COMEDY|CRIME,French,UK,67623
1541,Addicted to Love,1997,COMEDY|ROMANCE,English,Canada,89348
1542,Brassed Off,1996,COMEDY|DRAMA|ROMANCE,Italian,UK,82689
1543,"Designated Mourner, The",1997,DRAMA,English,USA,23601
1544,"Lost World: Jurassic Park, The",1997,ACTION|ADVENTURE|SCI-FI|THRILLER,Spanish,Canada,43117
1545,Ponette,1996,DRAMA,German,France,90970
1546,Schizopolis,1996,COMEDY,English,UK,69390
1547,Shiloh,1997,CHILDREN'S|DRAMA,German,India,51739
1548,"War at Home, The",1996,DRAMA,German,USA,14985
1549,Rough Magic,1995,DRAMA|ROMANCE,French,Canada,39862
1550,Trial and Error,1997,COMEDY|ROMANCE,English,Italy,54861
1551,Buddy,1997,ADVENTURE|CHILDREN'S|DRAMA,French,USA,62912
1552,Con Air,1997,ACTION|ADVENTURE|THRILLER,French,France,23329
1553,Late Bloomers,1996,COMEDY,Spanish,France,33136
1554,"Pillow Book, The",1995,DRAMA|ROMANCE,German,UK,17624
1555,"To Have, or Not",1995,DRAMA,German,India,70328
1556,Speed 2: Cruise Control,1997,ACTION|ROMANCE|THRILLER,Italian,Italy,43141
1557,Squeeze,1996,DRAMA,Italian,USA,18475
1558,Sudden Manhattan,1996,COMEDY,German,India,21437
1559,"Next Step, The",1995,DRAMA,French,Canada,12963
1561,Wedding Bell Blues,1996,COMEDY,German,Italy,85611
1562,Batman & Robin,1997,ACTION|ADVENTURE|CRIME,Italian,India,35295
1563,Dream With the Fishes,1997,DRAMA,Spanish,USA,14630
1564,Roseanna's Grave (For Roseanna),1997,COMEDY|ROMANCE,German,USA,52815
1565,Head Above Water,1996,COMEDY|THRILLER,Spanish,Canada,73948
1566,Hercules,1997,ADVENTURE|ANIMATION|CHILDREN'S|COMEDY|MUSICAL,English,UK,68190
1567,"Last Time I Committed Suicide, The",1997,DRAMA,French,USA,51264
1568,MURDER and murder,1996,CRIME|DRAMA|MYSTERY,Italian,Canada,30895
1569,My Best Friend's Wedding,1997,COMEDY|ROMANCE,Italian,Italy,27749
1570,Tetsuo II: Body Hammer,1992,SCI-FI,French,Canada,19094
1571,When the Cats Away (Chacun cherche son chat),1996,COMEDY|ROMANCE,French,India,30033
1572,Contempt (Le M¨¦pris),1963,DRAMA,German,UK,17870
1573,Face/Off,1997,ACTION|SCI-FI|THRILLER,French,UK,22309
1574,Fall,1997,ROMANCE,English,UK,39901
1575,Gabbeh,1996,DRAMA,Spanish,USA,67277
1577,Mondo,1996,DRAMA,German,USA,29143
1578,"Innocent Sleep, The",1995,CRIME,Spanish,Canada,48489
1579,For Ever Mozart,1996,DRAMA,Italian,France,11043
1580,Men in Black,1997,ACTION|ADVENTURE|COMEDY|SCI-FI,Italian,India,25834
1581,Out to Sea,1997,COMEDY,English,France,76343
1582,Wild America,1997,ADVENTURE|CHILDREN'S,German,UK,56649
1583,"Simple Wish, A",1997,CHILDREN'S|FANTASY,German,India,7996
1584,Contact,1997,DRAMA|SCI-FI,Spanish,India,42082
1585,Love Serenade,1996,COMEDY,Spanish,Canada,99706
1586,G.I. Jane,1997,ACTION|DRAMA|WAR,French,France,43931
1587,Conan the Barbarian,1982,ACTION|ADVENTURE,English,USA,37388
1588,George of the Jungle,1997,CHILDREN'S|COMEDY,Spanish,Canada,70011
1589,Cop Land,1997,CRIME|DRAMA|MYSTERY,French,UK,33810
1590,Event Horizon,1997,ACTION|MYSTERY|SCI-FI|THRILLER,Italian,India,9572
1591,Spawn,1997,ACTION|ADVENTURE|SCI-FI|THRILLER,German,UK,21756
1592,Air Bud,1997,CHILDREN'S|COMEDY,Italian,USA,86818
1593,Picture Perfect,1997,COMEDY|ROMANCE,German,India,94003
1594,In the Company of Men,1997,DRAMA,Spanish,Canada,4170
1595,Free Willy 3: The Rescue,1997,ADVENTURE|CHILDREN'S|DRAMA,German,Italy,53429
1596,Career Girls,1997,DRAMA,English,UK,20456
1597,Conspiracy Theory,1997,ACTION|MYSTERY|ROMANCE|THRILLER,German,USA,22789
1598,Desperate Measures,1998,CRIME|DRAMA|THRILLER,English,Canada,53077
1599,Steel,1997,ACTION,French,Canada,17807
1600,She's So Lovely,1997,DRAMA|ROMANCE,English,Canada,16735
1601,Hoodlum,1997,CRIME|DRAMA|FILM|NOIR,French,Canada,15659
1602,Leave It to Beaver,1997,COMEDY,German,France,72958
1603,Mimic,1997,SCI-FI|THRILLER,German,Canada,11949
1604,Money Talks,1997,ACTION|COMEDY,Spanish,Canada,49582
1605,Excess Baggage,1997,ADVENTURE|ROMANCE,German,France,4102
1606,Kull the Conqueror,1997,ACTION|ADVENTURE,German,UK,25757
1608,Air Force One,1997,ACTION|THRILLER,Spanish,USA,3716
1609,187,1997,DRAMA,French,Italy,53079
1610,"Hunt for Red October, The",1990,ACTION|THRILLER,French,France,93485
1611,My Own Private Idaho,1991,DRAMA,Spanish,UK,54774
1612,"Kiss Me, Guido",1997,COMEDY,German,France,21174
1613,Star Maps,1997,DRAMA,French,Italy,28060
1614,In & Out,1997,COMEDY,German,France,28383
1615,"Edge, The",1997,ADVENTURE|THRILLER,Italian,USA,30099
1616,"Peacemaker, The",1997,ACTION|THRILLER|WAR,French,Italy,18782
1617,L.A. Confidential,1997,CRIME|FILM|NOIR|MYSTERY|THRILLER,Spanish,France,68166
1619,Seven Years in Tibet,1997,DRAMA|WAR,French,Canada,89728
1620,Kiss the Girls,1997,CRIME|DRAMA|THRILLER,Spanish,Canada,9761
1621,Soul Food,1997,DRAMA,French,India,17309
1622,Kicked in the Head,1997,COMEDY|DRAMA,Spanish,India,16845
1623,Wishmaster,1997,HORROR,English,USA,57273
1624,"Thousand Acres, A",1997,DRAMA,Italian,France,90408
1625,"Game, The",1997,MYSTERY|THRILLER,Italian,France,74940
1626,Fire Down Below,1997,ACTION|DRAMA|THRILLER,English,UK,96269
1627,U Turn,1997,ACTION|CRIME|MYSTERY,German,India,67737
1628,"Locusts, The",1997,DRAMA,Spanish,USA,89380
1629,"MatchMaker, The",1997,COMEDY|ROMANCE,Italian,UK,9140
1630,"Lay of the Land, The",1997,COMEDY|DRAMA,French,Canada,38099
1631,"Assignment, The",1997,THRILLER,Spanish,Italy,85830
1632,"Smile Like Yours, A",1997,COMEDY|ROMANCE,Spanish,Canada,3170
1633,Ulee's Gold,1997,DRAMA,Italian,Canada,11597
1635,"Ice Storm, The",1997,DRAMA,French,UK,12864
1636,Stag,1997,ACTION|THRILLER,English,Canada,85590
1639,Chasing Amy,1997,DRAMA|ROMANCE,Italian,Italy,60465
1640,How to Be a Player,1997,COMEDY,Italian,Canada,73682
1641,"Full Monty, The",1997,COMEDY,French,USA,2013
1642,Indian Summer (a.k.a. Alive & Kicking),1996,COMEDY|DRAMA,Spanish,France,80747
1643,"Mrs. Brown (Her Majesty, Mrs. Brown)",1997,DRAMA|ROMANCE,English,France,63133
1644,I Know What You Did Last Summer,1997,HORROR|MYSTERY|THRILLER,French,France,37859
1645,"Devil's Advocate, The",1997,CRIME|HORROR|MYSTERY|THRILLER,Spanish,Italy,65249
1646,Rocket Man,1997,COMEDY,German,Canada,49409
1647,Playing God,1997,CRIME|THRILLER,German,USA,94380
1648,"House of Yes, The",1997,COMEDY|DRAMA|THRILLER,Spanish,France,44884
1649,"Fast, Cheap & Out of Control",1997,DOCUMENTARY,English,Italy,45162
1650,Washington Square,1997,DRAMA,German,Italy,73286
1651,Telling Lies in America,1997,DRAMA,Spanish,Canada,86264
1652,Year of the Horse,1997,DOCUMENTARY,English,Italy,20489
1653,Gattaca,1997,DRAMA|SCI-FI|THRILLER,Spanish,Canada,43624
1654,FairyTale: A True Story,1997,CHILDREN'S|DRAMA|FANTASY,English,France,86831
1655,Phantoms,1998,HORROR,French,UK,3286
1656,Swept from the Sea,1997,ROMANCE,French,USA,88551
1657,Wonderland,1997,DOCUMENTARY,English,Italy,98053
1658,"Life Less Ordinary, A",1997,ROMANCE|THRILLER,English,Canada,46645
1659,Hurricane Streets,1998,DRAMA,English,France,18199
1660,Eve's Bayou,1997,DRAMA,Italian,USA,51918
1661,Switchback,1997,THRILLER,French,USA,83705
1662,Gang Related,1997,CRIME,English,India,99981
1663,Stripes,1981,COMEDY,Spanish,India,85238
